feature	rep	val	estimate	pval	pval_corr
ICE2	Rep 1	P97.5	0.20267952519157215	0.000346670870732479	4.021382100496762e-4
XRCC5	Rep 1	P97.5	0.20259919051087938	0	0
NFATC1	Rep 1	estimate	0.2025769884262951	0	0
RUNX1	Rep 1	P97.5	0.20248736774645382	0	0
CEBPA	Rep 1	estimate	0.2024443938857671	0	0
DNMT3B	Rep 1	P97.5	0.2023869286797344	0	0
MORC2	Rep 1	P97.5	0.2022541746069345	0	0
L3MBTL4	Rep 1	P97.5	0.20217917812308273	0	0
TCF25	Rep 1	P2.5	0.20208294993644374	0	0
GATA1	Rep 1	P2.5	0.20206842040420947	0	0
CDK9	Rep 1	estimate	0.20204454434055566	0	0
KMT2B	Rep 1	estimate	0.20202459673476003	0	0
ZNF503	Rep 1	P97.5	0.20183528512531634	0	0
IRF3	Rep 1	P2.5	0.20182461970573162	0	0
TFDP2	Rep 1	P97.5	0.20173158807339953	0	0
POU2F2	Rep 1	estimate	0.20164384234681	0	0
BRD9	Rep 1	estimate	0.20133861736943173	0	0
ZNF175	Rep 1	estimate	0.20131775726789497	0	0
CCNT2	Rep 1	P97.5	0.20130057843171648	0	0
TCF12	Rep 1	P97.5	0.20127417813603807	0	0
SP4	Rep 1	estimate	0.20118853050401012	0	0
JUNB	Rep 1	P97.5	0.20108357635665242	0	0
PPARG	Rep 1	estimate	0.20095181977140456	0	0
EGR1	Rep 1	P97.5	0.20092535990293914	0	0
SOX2	Rep 1	P97.5	0.2008671162799492	0	0
FOSL2	Rep 1	estimate	0.20083419038967196	0	0
ZNF337	Rep 1	P2.5	0.20078993047436947	0	0
DDX20	Rep 1	estimate	0.2007421254544356	0	0
EP400	Rep 1	estimate	0.20073469984111325	0	0
MYOD1	Rep 1	P97.5	0.20065163067173836	0	0
KLF6	Rep 1	P97.5	0.20064574683133354	0	0
RBM25	Rep 1	P2.5	0.20063006604264316	0	0
RBM34	Rep 1	estimate	0.20053821578719186	1.62092561595273e-14	2.1774286884596597e-14
GMEB1	Rep 1	P2.5	0.2005234561839923	0	0
CREM	Rep 1	P2.5	0.2005076261994891	0	0
PAX5	Rep 1	estimate	0.2004693088580841	0	0
FOXM1	Rep 1	P2.5	0.20041552840215018	0	0
NR2C2	Rep 1	estimate	0.20038024386605408	0	0
ILF3	Rep 1	P97.5	0.20037459508931724	0	0
ZBTB12	Rep 1	P97.5	0.20034412124546713	0	0
DEK	Rep 1	P97.5	0.20034361253154778	0	0
ZNF687	Rep 1	P97.5	0.20026777209783647	0	0
CD74	Rep 1	estimate	0.20022618453061458	0	0
CEBPB	Rep 1	P97.5	0.20021719368305504	0	0
HLF	Rep 1	P97.5	0.20006314743721304	0	0
ZNF652	Rep 1	estimate	0.2000575718253629	0	0
FOXL2	Rep 1	P97.5	0.1999284287831564	0	0
ZNF224	Rep 1	P97.5	0.19985183944572554	0	0
SMAD3-HIF1A	Rep 1	P2.5	0.19977242672279585	0	0
TCF7L2	Rep 1	estimate	0.19977239752814047	0	0
SIX1	Rep 1	P2.5	0.19973254387227618	0	0
TBX21	Rep 1	estimate	0.19970669410637915	0	0
MGA	Rep 1	P2.5	0.19969243738322173	0	0
ATF7	Rep 1	estimate	0.19951813932687817	0	0
ATXN7L3	Rep 1	P97.5	0.19943665784816975	0	0
ATF2	Rep 1	estimate	0.1994275659727474	0	0
KMT2D	Rep 1	P97.5	0.1994184411287486	0	0
ZNF350	Rep 1	estimate	0.19941329939487906	0	0
ZBTB33	Rep 1	P97.5	0.19940501038849118	0	0
GATA4	Rep 1	estimate	0.19939569140844168	0	0
TBL1XR1	Rep 1	P2.5	0.1993158231276357	0	0
USF1	Rep 1	P2.5	0.19931052228811338	0	0
RB1	Rep 1	estimate	0.19920559313443256	0	0
CDK8	Rep 1	estimate	0.19913578168597199	0	0
CEBPZ	Rep 1	estimate	0.19907983860629	0	0
ZNF232	Rep 1	estimate	0.1990502387794498	0	0
RCOR1	Rep 1	estimate	0.19896277383468633	0	0
SOX13	Rep 1	estimate	0.19893082567448525	0	0
ZNF589	Rep 1	P97.5	0.19884586160875756	6.62652066552027e-09	8.419780123972926e-9
ETV4	Rep 1	P97.5	0.1988087779112816	0	0
FOXP2	Rep 1	estimate	0.19878344409362042	0	0
E4F1	Rep 1	P97.5	0.19871956586710898	0	0
CBFB	Rep 1	estimate	0.19867011927150022	0	0
ASXL3	Rep 1	estimate	0.1984865671728754	0	0
ZBTB21	Rep 1	estimate	0.19843849823552123	0	0
BCL3	Rep 1	P97.5	0.19823875492085785	0	0
OLIG2	Rep 1	P2.5	0.1979571591078692	0	0
XRN2	Rep 1	P97.5	0.1979001157419229	0	0
SETDB1	Rep 1	P97.5	0.19786775784054816	0	0
SMAD1	Rep 1	estimate	0.19775583614166206	0	0
NELFE	Rep 1	estimate	0.19768830021299974	0	0
TRIM24	Rep 1	P97.5	0.19768672947093632	0	0
ZNF143	Rep 1	estimate	0.19768368333882538	0	0
ZKSCAN1	Rep 1	estimate	0.1976643119706574	0	0
ZEB1	Rep 1	P97.5	0.1975797069422043	0	0
TGIF2	Rep 1	P2.5	0.19752048193160307	0	0
PKNOX1	Rep 1	P97.5	0.19750158309531415	0	0
NOTCH1	Rep 1	P2.5	0.19748040247334153	0	0
ZNF276	Rep 1	P97.5	0.19747085520975488	0	0
ZNF786	Rep 1	estimate	0.19732573779601728	0	0
ZNF697	Rep 1	estimate	0.19727211282145196	0	0
GATAD1	Rep 1	P97.5	0.19714352725916462	0	0
VDR	Rep 1	P97.5	0.1970958573160463	0	0
FLI1	Rep 1	P97.5	0.1970491220749523	0	0
L3MBTL2	Rep 1	P97.5	0.19704545655774175	0	0
INTS11	Rep 1	P2.5	0.19692405641711894	0	0
BHLHE40	Rep 1	estimate	0.19688486895118462	0	0
POU2F1	Rep 1	P97.5	0.19686247343562208	0	0
ARRB1	Rep 1	estimate	0.19685356411277466	0	0
ZNF639	Rep 1	estimate	0.19680817649184162	0	0
ISL2	Rep 1	P2.5	0.1967513245737178	0	0
ZNF707	Rep 1	P97.5	0.19673547985471762	0.00335554438885177	0.003764012249610748
TEAD4	Rep 1	P97.5	0.19660989559416556	0	0
DDX5	Rep 1	P97.5	0.19656872733756228	0	0
ATF3	Rep 1	P2.5	0.19647400630097486	0	0
ARID3A	Rep 1	estimate	0.19640745274680843	0	0
INTS13	Rep 1	P2.5	0.19634873957075819	0	0
NFKB1	Rep 1	P97.5	0.19633191001143402	0	0
RBP2	Rep 1	P97.5	0.19609999295734626	0	0
NCOR1	Rep 1	P97.5	0.1960606437883364	0	0
SUPT5H	Rep 1	estimate	0.19601348188697534	0	0
KDM3A	Rep 1	estimate	0.1959361070430931	0	0
SREBF1	Rep 1	P97.5	0.19592299065723096	0	0
HMGN3	Rep 1	P97.5	0.1959139254180503	0	0
DDX21	Rep 1	P2.5	0.1959073173507276	0	0
NFE2	Rep 1	P2.5	0.19588840576562783	0	0
CREBBP	Rep 1	P97.5	0.19584094505993196	0	0
HIF1A	Rep 1	estimate	0.19578584100678995	0	0
E2F6	Rep 1	estimate	0.19569590235759585	0	0
SOX9	Rep 1	estimate	0.19568035576450368	0	0
SIN3A	Rep 1	P97.5	0.1955697774647393	0	0
NEUROD1	Rep 1	P2.5	0.19555734314853612	0	0
STAT5B	Rep 1	estimate	0.19550601956342872	0	0
IRF2	Rep 1	estimate	0.1955003565594213	0	0
TCF3	Rep 1	P97.5	0.19549467412670216	0	0
HSF2	Rep 1	P97.5	0.19542075598578895	0	0
CXXC4	Rep 1	P2.5	0.19539910797672602	0	0
ZNF12	Rep 1	P97.5	0.19539191131130573	0	0
TBL1X	Rep 1	P97.5	0.1953112091238349	0	0
IRF4	Rep 1	P97.5	0.19524567625123415	0	0
GATA2	Rep 1	P97.5	0.19516871939186173	0	0
NRF1	Rep 1	P2.5	0.19515117607596297	0	0
YY1	Rep 1	P97.5	0.19499413477473593	0	0
KLF5	Rep 1	estimate	0.19494258057103575	0	0
MED12	Rep 1	P2.5	0.1947945267482014	0	0
ELL2	Rep 1	estimate	0.19453824048148385	0	0
MYNN	Rep 1	P97.5	0.19453029133912977	0	0
KLF10	Rep 1	P2.5	0.19450902746872045	0	0
OVOL1	Rep 1	P97.5	0.19442875871189516	0	0
FOXK1	Rep 1	estimate	0.19442857430316918	0	0
MXI1	Rep 1	P2.5	0.19431816833180215	0	0
AFF4	Rep 1	estimate	0.1943149311159838	0	0
ZFP36	Rep 1	P97.5	0.1942707338156962	0	0
FIP1L1	Rep 1	estimate	0.19421000448133935	0	0
SP1	Rep 1	estimate	0.19415333900307405	0	0
ZBED1	Rep 1	P2.5	0.19412946543621887	0	0
ZKSCAN2	Rep 1	P97.5	0.1939553649902145	9.54905332584133e-09	1.2102013598045692e-8
RNF2	Rep 1	P97.5	0.19391822971421863	0	0
HNRNPL	Rep 1	P97.5	0.19388232904460054	0	0
CDX2	Rep 1	P97.5	0.1938703873117672	0	0
PRPF4	Rep 1	estimate	0.19386330737009944	0	0
SP140L	Rep 1	P2.5	0.19367906954098768	0	0
ZBTB26	Rep 1	P97.5	0.1936545764632263	0	0
OGT	Rep 1	P2.5	0.1934753850739016	0	0
PBX3	Rep 1	P2.5	0.19346928783730197	0	0
RARA	Rep 1	estimate	0.19343968892743055	0	0
NKX3-1	Rep 1	estimate	0.19341767708203877	0	0
RUNX1T1	Rep 1	estimate	0.1933066149117666	0	0
NFAT5	Rep 1	estimate	0.19321201033012345	0	0
FOSL1	Rep 1	P97.5	0.19317781544732748	0	0
NR3C1	Rep 1	P97.5	0.19317676158442812	0	0
MBD1	Rep 1	P2.5	0.19311381817197718	0	0
ZNF256	Rep 1	estimate	0.1929791632468255	0	0
NANOG	Rep 1	estimate	0.19294932583017643	0	0
RUVBL2	Rep 1	P97.5	0.192922980327546	0	0
HSF1	Rep 1	P2.5	0.19291643683816928	0	0
NFKBIZ	Rep 1	estimate	0.19285152734924668	0	0
FOXP1	Rep 1	estimate	0.1928381840943214	0	0
BAP1	Rep 1	P97.5	0.19279253722743508	0	0
MAZ	Rep 1	estimate	0.1927534915417104	0	0
BATF	Rep 1	P97.5	0.1926982567027655	0	0
NFE2L2	Rep 1	P2.5	0.1926817181527471	0	0
PCBP1	Rep 1	P97.5	0.1926798130204803	0	0
TAF1	Rep 1	estimate	0.19265609266005046	0	0
ZHX2	Rep 1	P2.5	0.19252954640394226	0	0
MEF2A	Rep 1	P2.5	0.19245980965511564	0	0
KDM4A	Rep 1	P97.5	0.19243153393533236	0	0
HOXB13	Rep 1	P2.5	0.19235608822237055	0	0
PHF8	Rep 1	estimate	0.1923376740412897	0	0
TAF9B	Rep 1	P2.5	0.19227684752715124	0	0
MYBL2	Rep 1	P97.5	0.1922564406896573	0	0
SKI	Rep 1	P97.5	0.19225374254563074	0	0
CLOCK	Rep 1	estimate	0.19223605210641367	0	0
ERG	Rep 1	P97.5	0.19220889839269867	0	0
ZNF609	Rep 1	P97.5	0.1921450493227397	0	0
MAML1	Rep 1	P97.5	0.19208461755744166	0	0
ARID2	Rep 1	estimate	0.19205410129970485	0	0
MAFF	Rep 1	P2.5	0.19186637448574928	0	0
FOS	Rep 1	P2.5	0.19186506946587475	0	0
EP300	Rep 1	P97.5	0.1918602569748849	0	0
ATF1	Rep 1	P2.5	0.19180335799050177	0	0
KLF4	Rep 1	P97.5	0.1918010436198021	0	0
CHD2	Rep 1	P2.5	0.19178365250597354	0	0
ARNT	Rep 1	estimate	0.1917561295487984	0	0
ASH1L	Rep 1	P97.5	0.1917061295393145	0	0
ZFP37	Rep 1	estimate	0.19165992683239044	0	0
HNF4A	Rep 1	estimate	0.19165801139991426	0	0
PGR	Rep 1	estimate	0.19164825496161725	0	0
ELF4	Rep 1	P97.5	0.19158372391192807	0	0
ZNF574	Rep 1	estimate	0.1914690672703775	0	0
BCL11B	Rep 1	P2.5	0.19146358954357018	0	0
MNT	Rep 1	P2.5	0.1913115856151496	0	0
HNRNPUL1	Rep 1	estimate	0.1911969016075664	0	0
SPI1	Rep 1	P97.5	0.1911846550508225	0	0
SMAD4	Rep 1	estimate	0.19116161854491126	0	0
ZNF766	Rep 1	P2.5	0.19113328946996458	0	0
AHR	Rep 1	P2.5	0.191027440691383	0	0
SUZ12	Rep 1	P97.5	0.19101352837479485	0	0
PHF5A	Rep 1	P2.5	0.1910005968305511	0	0
DRAP1	Rep 1	estimate	0.1909970914283522	0	0
GATA3	Rep 1	P97.5	0.19084644532601344	0	0
E2F5	Rep 1	P97.5	0.19082532325323748	2.22044604925031e-16	3.023977630608852e-16
SALL4	Rep 1	estimate	0.19069224027998544	0	0
ONECUT2	Rep 1	P97.5	0.19048074495214665	0	0
MYF5	Rep 1	estimate	0.19046594672256623	0	0
BCL6	Rep 1	estimate	0.1901957227134313	0	0
TCF4	Rep 1	P97.5	0.19018632170445998	0	0
CBX1	Rep 1	P2.5	0.19007303119093472	0	0
ZFP64	Rep 1	P97.5	0.18998910414129797	0	0
ZNF629	Rep 1	P97.5	0.18984683003777775	0	0
MTA3	Rep 1	estimate	0.18983572764946033	0	0
E2F7	Rep 1	P2.5	0.18983216861113358	0	0
PAXIP1	Rep 1	estimate	0.1898168717572213	0	0
ZNF142	Rep 1	estimate	0.18975698933509413	0	0
FOXK2	Rep 1	P97.5	0.18965703144738721	0	0
GABPA	Rep 1	estimate	0.1895988898154289	0	0
ARNTL	Rep 1	estimate	0.18945288928491183	0	0
ZNF264	Rep 1	P97.5	0.18943073157873674	0	0
EPAS1	Rep 1	P97.5	0.18942340475031527	0	0
STAG1	Rep 1	P97.5	0.18927598794537842	0	0
E2F8	Rep 1	P97.5	0.18924638500783436	0	0
REST	Rep 1	estimate	0.18908727577090595	0	0
KDM5A	Rep 1	P2.5	0.18906529665213598	0	0
JUN	Rep 1	P97.5	0.18905117867547666	0	0
PREB	Rep 1	estimate	0.18905021385454718	0	0
HNRNPLL	Rep 1	P97.5	0.18902264543142466	0	0
SOX6	Rep 1	estimate	0.18884942901709256	0	0
U2AF1	Rep 1	estimate	0.1887966784735623	0	0
MRTFB	Rep 1	P97.5	0.1887089412577926	0	0
PAX8	Rep 1	estimate	0.18864249783438908	0	0
ZNF384	Rep 1	P97.5	0.18856507324657568	0	0
TAF15	Rep 1	P97.5	0.18832950971443724	0	0
ZNF777	Rep 1	P97.5	0.18831751369639324	0	0
KLF9	Rep 1	estimate	0.1882698017044976	0	0
RELA	Rep 1	P97.5	0.18824051556969043	0	0
BAF155	Rep 1	estimate	0.18816307621617687	0	0
IRF9	Rep 1	estimate	0.1880873895601362	1.82076576038526e-14	2.439232390950901e-14
SP5	Rep 1	P2.5	0.18804924137945145	0	0
ZNF44	Rep 1	P2.5	0.18788648387877974	0	0
APC	Rep 1	estimate	0.18787265170974599	0	0
LDB1	Rep 1	estimate	0.18775371930056756	0	0
RUNX2	Rep 1	P2.5	0.18755354701644422	0	0
BCL11A	Rep 1	P2.5	0.18754984159094373	0	0
MYCN	Rep 1	estimate	0.1875281205015301	0	0
CREB1	Rep 1	P2.5	0.18747809339893284	0	0
EHMT2	Rep 1	P97.5	0.18738192519066654	0	0
OTX2	Rep 1	P2.5	0.1872233593460886	0	0
TBX2	Rep 1	P2.5	0.1872223378904641	0	0
SRSF1	Rep 1	estimate	0.18716034113081573	0	0
MAX	Rep 1	estimate	0.18714235037065063	0	0
POU4F2	Rep 1	P2.5	0.18709343518222168	0	0
CUX1	Rep 1	estimate	0.18704806443506217	0	0
SIX5	Rep 1	P2.5	0.1868608303956343	0	0
SOX4	Rep 1	P97.5	0.18684219958355813	0	0
ATF4	Rep 1	P97.5	0.18682267784827186	0	0
SMAD3	Rep 1	estimate	0.1867704008694359	0	0
ARID1A	Rep 1	P97.5	0.18663951108939345	0	0
BRD2	Rep 1	estimate	0.18660082456793847	0	0
ZBED4	Rep 1	estimate	0.18630940702664428	0	0
IRF1	Rep 1	P2.5	0.18622808806991076	0	0
ELF1	Rep 1	estimate	0.1861944990406112	0	0
SP3	Rep 1	P97.5	0.18619337966189983	0	0
MEIS2	Rep 1	estimate	0.18607236150957998	0	0
ATRX	Rep 1	estimate	0.18595850734415384	0	0
NIPBL	Rep 1	estimate	0.18594904558625658	0	0
NELFCD	Rep 1	P2.5	0.18594619454810354	0	0
HNF1B	Rep 1	P2.5	0.18583772022383416	0	0
DLX6	Rep 1	P2.5	0.18567286561821553	0	0
GTF2F1	Rep 1	P2.5	0.1856669354851557	0	0
CREB3L1	Rep 1	estimate	0.18562448081614835	0	0
PRDM10	Rep 1	estimate	0.18561491133970534	0	0
FOXP4	Rep 1	P2.5	0.18544264233824365	0	0
USF2	Rep 1	P2.5	0.18543051876635336	0	0
CDKN1B	Rep 1	estimate	0.18540194387463171	0	0
ZNF217	Rep 1	estimate	0.18538354410686775	0	0
KDM4B	Rep 1	estimate	0.18537550721955304	0	0
KAT2B	Rep 1	P97.5	0.1852933696908911	0	0
THRB	Rep 1	P97.5	0.1852811307023488	0	0
TFE3	Rep 1	estimate	0.1852801118866784	0	0
ZNF624	Rep 1	P97.5	0.1852783263316212	0.000135401918388789	1.5799561127969922e-4
BRD3	Rep 1	estimate	0.18518472194962737	0	0
RBPJ	Rep 1	P2.5	0.1851451982353484	0	0
ESRRA	Rep 1	P97.5	0.18512341682061037	0	0
JUND	Rep 1	P2.5	0.18497709443505736	0	0
MED26	Rep 1	estimate	0.18494646380042157	0	0
MAF	Rep 1	P2.5	0.18494007561188602	0	0
KDM1A	Rep 1	P97.5	0.1849062869631496	0	0
MYB	Rep 1	P2.5	0.1848756495802289	0	0
THAP1	Rep 1	P97.5	0.1846846771137967	0	0
NFYC	Rep 1	P2.5	0.18468360526257727	0	0
E2F3	Rep 1	estimate	0.18467224067219964	0	0
ETS1	Rep 1	P97.5	0.1846368682585344	0	0
ZSCAN22	Rep 1	P2.5	0.18461391517385423	0	0
CTBP1	Rep 1	P97.5	0.18455952769642442	0	0
GATA6	Rep 1	P97.5	0.18450657288972563	0	0
ZNF660	Rep 1	P97.5	0.18431921687955247	0	0
SMARCC1	Rep 1	P97.5	0.18424121130600363	0	0
JMJD1C	Rep 1	estimate	0.18422499405416476	0	0
NKX2-1	Rep 1	P97.5	0.18421606183040795	0	0
RBM39	Rep 1	P97.5	0.18412789757755024	0	0
SMC1A	Rep 1	P97.5	0.18411397292368115	0	0
NFATC1	Rep 1	P2.5	0.18410393956136634	0	0
TBX3	Rep 1	P97.5	0.18404556347479792	0	0
KLF1	Rep 1	estimate	0.18404299201760757	0	0
XRCC5	Rep 1	estimate	0.18384364017368093	0	0
TARDBP	Rep 1	estimate	0.18382863008348332	0	0
FOXA2	Rep 1	P97.5	0.18369989916491394	0	0
CEBPA	Rep 1	P2.5	0.18359394831170484	0	0
RBBP5	Rep 1	P97.5	0.18357295471265453	0	0
ZNF76	Rep 1	P97.5	0.18344361622022443	0	0
BACH1	Rep 1	P97.5	0.18337574535177498	0	0
TBP	Rep 1	P2.5	0.18334822951506835	0	0
TP53	Rep 1	P97.5	0.1833298135520702	0	0
ZMYND8	Rep 1	P97.5	0.18331599982468189	0	0
MORC2	Rep 1	estimate	0.18330400307582984	0	0
YY2	Rep 1	P97.5	0.18330046901442512	0	0
ELK1	Rep 1	estimate	0.18325752731098666	0	0
DNMT3B	Rep 1	estimate	0.18322578678964835	0	0
PALB2	Rep 1	estimate	0.18304030716527342	0	0
ZNF501	Rep 1	P97.5	0.1829843920799011	0	0
EBF1	Rep 1	P97.5	0.18293480358152553	0	0
STAT1	Rep 1	P2.5	0.18282343314342075	0	0
DPF2	Rep 1	P97.5	0.18279736203057628	0	0
FOXJ3	Rep 1	P97.5	0.18279691233129922	0	0
STAT3	Rep 1	P97.5	0.1827555772842497	0	0
TAL1	Rep 1	P97.5	0.18271080082665386	0	0
RFX3	Rep 1	P97.5	0.1826881136022946	0	0
ZNF175	Rep 1	P2.5	0.18264259893595292	0	0
TFDP2	Rep 1	estimate	0.18259053918849857	0	0
CHAF1B	Rep 1	P2.5	0.18255046804694228	0	0
KMT2B	Rep 1	P2.5	0.1825131874171026	0	0
SOX11	Rep 1	estimate	0.18246564995609993	2.62012633811537e-14	3.486429918194e-14
HDAC1	Rep 1	P97.5	0.18231878537395477	0	0
CCNT2	Rep 1	estimate	0.18230135410589116	0	0
FOSL2	Rep 1	P2.5	0.1822791053081027	0	0
JUNB	Rep 1	estimate	0.18227188752266682	0	0
E2F1	Rep 1	P2.5	0.18222849032238775	0	0
ZNF395	Rep 1	P97.5	0.18221443679010896	5.47473177903157e-12	7.1592646341182096e-12
POU5F1	Rep 1	estimate	0.18219364725286383	0	0
FOXO3	Rep 1	estimate	0.1821330646204515	0	0
SOX2	Rep 1	estimate	0.18208485003690697	0	0
PPARG	Rep 1	P2.5	0.18198633977780174	0	0
RUVBL1	Rep 1	estimate	0.18196789710332778	0	0
CDK9	Rep 1	P2.5	0.18195565785926712	0	0
CIITA	Rep 1	estimate	0.18190911030859702	3.63353791499321e-12	4.757859739951271e-12
ZNF18	Rep 1	P97.5	0.18190648710904042	0	0
BRD9	Rep 1	P2.5	0.18188858401167618	0	0
ZNF35	Rep 1	P97.5	0.18183490089640808	0	0
NR2C2	Rep 1	P2.5	0.1818138022314762	0	0
SMAD3-EPAS1	Rep 1	P97.5	0.18177656476830129	0	0
EP400	Rep 1	P2.5	0.18174177914517614	0	0
DEK	Rep 1	estimate	0.1817035534032322	0	0
ILF3	Rep 1	estimate	0.18168209577101585	0	0
SP4	Rep 1	P2.5	0.1816072994535333	0	0
ZNF652	Rep 1	P2.5	0.18148300640281434	0	0
CEBPB	Rep 1	estimate	0.181472929593722	0	0
ZNF687	Rep 1	estimate	0.1814689739599939	0	0
KMT2B-D	Rep 1	P97.5	0.18146469469863788	0	0
ZNF397	Rep 1	P97.5	0.18137248496490535	2.13184085051665e-07	2.650687362685271e-7
STAT2	Rep 1	P97.5	0.18129577863652588	0	0
ZNF503	Rep 1	estimate	0.1812481528077298	0	0
FOXL2	Rep 1	estimate	0.18108306676244326	0	0
TBX21	Rep 1	P2.5	0.18103029184098113	0	0
PAX5	Rep 1	P2.5	0.18096143509987128	0	0
KDM5B	Rep 1	estimate	0.1809479037205558	0	0
ZXDC	Rep 1	estimate	0.18092995150137686	0	0
ATXN7L3	Rep 1	estimate	0.18088996037744895	0	0
GATA4	Rep 1	P2.5	0.18088357326664134	0	0
KMT2D	Rep 1	estimate	0.1808473331501931	0	0
ATF2	Rep 1	P2.5	0.18084607595206562	0	0
MTA2	Rep 1	P97.5	0.1807614358672332	0	0
ZBTB33	Rep 1	estimate	0.18073519223126708	0	0
ATF7	Rep 1	P2.5	0.1806718126689708	0	0
SMAD2-3	Rep 1	P97.5	0.18063844945155957	0	0
NCOA4	Rep 1	estimate	0.18060360982785975	3.02450909872576e-07	3.7417389853746525e-7
KLF6	Rep 1	estimate	0.1805796116830347	0	0
AGO1	Rep 1	P97.5	0.18044270440079363	0	0
NCOA6	Rep 1	estimate	0.1804209549855344	0	0
POU2F2	Rep 1	P2.5	0.18041925234493414	0	0
FOXP2	Rep 1	P2.5	0.1804133651956582	0	0
ZBTB12	Rep 1	estimate	0.18040025830652778	0	0
ZNF232	Rep 1	P2.5	0.18039760819448572	0	0
TCF7L2	Rep 1	P2.5	0.1803796424677725	0	0
ETV4	Rep 1	estimate	0.18018865749909285	0	0
RUNX1	Rep 1	estimate	0.18016431223361046	0	0
MYOD1	Rep 1	estimate	0.18014875576313868	0	0
E4F1	Rep 1	estimate	0.18014763032620665	0	0
RBBP4	Rep 1	P97.5	0.18002057201134963	0	0
RB1	Rep 1	P2.5	0.1800131911418071	0	0
ZBTB21	Rep 1	P2.5	0.17988866494216577	0	0
ASXL3	Rep 1	P2.5	0.17983000150739092	0	0
WDHD1	Rep 1	P97.5	0.17978794962632516	0	0
MED25	Rep 1	P97.5	0.17976521091619155	0	0
BCL3	Rep 1	estimate	0.17965626652167033	0	0
RCOR1	Rep 1	P2.5	0.17953691751477316	0	0
EGR1	Rep 1	estimate	0.17949416945854957	0	0
BCOR	Rep 1	P97.5	0.1794805191272656	0	0
ZNF222	Rep 1	P97.5	0.17941082226526212	0.000620816276213132	7.134322241796598e-4
ZKSCAN1	Rep 1	P2.5	0.179116514220443	0	0
TCF12	Rep 1	estimate	0.1790170114267406	0	0
HDAC6	Rep 1	P97.5	0.17893185938908893	0	0
CDK8	Rep 1	P2.5	0.1789063740723174	0	0
PKNOX1	Rep 1	estimate	0.17885405268199905	0	0
TLE3	Rep 1	estimate	0.1788195123588165	0	0
ZNF786	Rep 1	P2.5	0.17881301270863525	0	0
CBX7	Rep 1	P97.5	0.1787715232567291	0	0
ZNF697	Rep 1	P2.5	0.178762673339884	0	0
NFIB	Rep 1	P97.5	0.1787281362953922	0	0
MTA1	Rep 1	P97.5	0.1785730905637094	0	0
ZNF276	Rep 1	estimate	0.17851631462000678	0	0
ZNF639	Rep 1	P2.5	0.1783437274201648	0	0
SMAD1	Rep 1	P2.5	0.17829981209445678	0	0
SETDB1	Rep 1	estimate	0.1782286725363326	0	0
ELK4	Rep 1	P97.5	0.1782269574577477	0	0
L3MBTL2	Rep 1	estimate	0.17802858548223943	0	0
VDR	Rep 1	estimate	0.17801979470543328	0	0
CBFB	Rep 1	P2.5	0.17800288617488363	0	0
ARID3A	Rep 1	P2.5	0.17789206244913106	0	0
RXR	Rep 1	P97.5	0.17782477324367946	0	0
BMPR1A	Rep 1	P97.5	0.17781402244422434	0	0
SETX	Rep 1	P97.5	0.17773183299742604	0	0
ZEB1	Rep 1	estimate	0.1776764231083732	0	0
ZNF23	Rep 1	P97.5	0.17758888429069375	0.00268291735481441	0.0030301907352199373
TRIM24	Rep 1	estimate	0.1775854998218427	0	0
L3MBTL4	Rep 1	estimate	0.1775072753970205	0	0
INSM2	Rep 1	P97.5	0.1774634006037702	0	0
NCOR1	Rep 1	estimate	0.17741231376566902	0	0
ARRB1	Rep 1	P2.5	0.17736380225553738	0	0
BHLHE40	Rep 1	P2.5	0.17733643918490666	0	0
HMGN3	Rep 1	estimate	0.17723865348604964	0	0
GABPB1	Rep 1	P97.5	0.177168065092567	0	0
TEAD4	Rep 1	estimate	0.17710027312027357	0	0
PYGO2	Rep 1	P97.5	0.1770851324483603	5.11376161491661e-05	6.031302574530837e-5
ZNF324	Rep 1	P97.5	0.17697971412847	0	0
IRF2	Rep 1	P2.5	0.17694625190025728	0	0
KDM3A	Rep 1	P2.5	0.17693786427377636	0	0
XRN2	Rep 1	estimate	0.17692505361771235	0	0
TBL1X	Rep 1	estimate	0.17687332407196427	0	0
STAT5B	Rep 1	P2.5	0.1768334118527342	0	0
MAFK	Rep 1	P97.5	0.17679854630099165	0	0
NFKB1	Rep 1	estimate	0.17678046320917878	0	0
ZNF12	Rep 1	estimate	0.1767489071861231	0	0
ATOH8	Rep 1	P97.5	0.176742129374486	2.70741188335144e-06	3.275470082189595e-6
SMC3	Rep 1	P97.5	0.17659035076676846	0	0
NELFE	Rep 1	P2.5	0.17651030574290685	0	0
FLI1	Rep 1	estimate	0.17643976434741523	0	0
POU2F1	Rep 1	estimate	0.17643822893740407	0	0
ZNF143	Rep 1	P2.5	0.17643064776599088	0	0
SOX9	Rep 1	P2.5	0.17642634356049655	0	0
SREBF1	Rep 1	estimate	0.1762067579733861	0	0
ZNF891	Rep 1	P97.5	0.17617973988171914	0	0
ZFP42	Rep 1	estimate	0.17616235958521362	0	0
CD74	Rep 1	P2.5	0.17605287993252336	0	0
ELL2	Rep 1	P2.5	0.17594144396406858	0	0
IRF4	Rep 1	estimate	0.17594025401590774	0	0
HIF1A	Rep 1	P2.5	0.17589360051696723	0	0
ZBTB7B	Rep 1	P97.5	0.17584602028591093	0	0
ZFP36	Rep 1	estimate	0.1757596951714134	0	0
